,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casualPrice,registeredPrice,totalPrice
8020,8021,,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,75,570,645
8021,8022,,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,50,498,548
8022,8023,,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,60,282,342
8023,8024,,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,40,162,202
8024,8025,,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,15,75,90
8025,8026,,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,10,42,52
8026,8027,,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,0,9,9
8027,8028,,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,0,9,9
8028,8029,,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,0,21,21
8029,8030,,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,0,60,60
8030,8031,,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,25,243,268
8031,8032,,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,35,681,716
8032,8033,,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,65,1203,1268
8033,8034,,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,20,600,620
8034,8035,,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,30,132,162
8035,8036,,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,20,84,104
8036,8037,,4,0,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,25,150,175
8037,8038,,4,0,12,13,0,2,1,3,0.46,0.4545,1.0,0.194,6,65,71,30,195,225
8038,8039,,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,30,207,237
8039,8040,,4,0,12,15,0,2,1,3,0.5,0.4848,1.0,0.194,2,43,45,10,129,139
8040,8041,,4,0,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,20,252,272
8041,8042,,4,0,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,65,747,812
8042,8043,,4,0,12,18,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,85,861,946
8043,8044,,4,0,12,19,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,50,669,719
8044,8045,,4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,15,321,336
8045,8046,,4,0,12,21,0,2,1,2,0.44,0.4394,1.0,0.194,6,108,114,30,324,354
8046,8047,,4,0,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,25,246,271
8047,8048,,4,0,12,23,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,25,144,169
8048,8049,,4,0,12,0,0,3,1,1,0.44,0.4394,1.0,0.194,3,30,33,15,90,105
8049,8050,,4,0,12,1,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,20,27,47
8050,8051,,4,0,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,10,12,22
8051,8052,,4,0,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,0,9,9
8052,8053,,4,0,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,0,3,3
8053,8054,,4,0,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,0,9,9
8054,8055,,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,0,54,54
8055,8056,,4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,15,129,144
8056,8057,,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,30,240,270
8057,8058,,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,0,192,192
8058,8059,,4,0,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,5,96,101
8059,8060,,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,15,141,156
8060,8061,,4,0,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,20,87,107
8061,8062,,4,0,12,13,0,3,1,3,0.44,0.4394,1.0,0.194,5,28,33,25,84,109
8062,8063,,4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25,5,72,77
8063,8064,,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,25,75,100
8064,8065,,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,15,84,99
8065,8066,,4,0,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,20,144,164
8066,8067,,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,15,144,159
8067,8068,,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,10,93,103
8068,8069,,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,5,75,80
8069,8070,,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,0,18,18
8070,8071,,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,0,39,39
8071,8072,,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,0,48,48
8072,8073,,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,0,63,63
8073,8074,,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,5,18,23
8074,8075,,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,0,12,12
8075,8076,,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,0,3,3
8076,8077,,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,0,6,6
8077,8078,,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,0,36,36
8078,8079,,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,0,213,213
8079,8080,,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,55,699,754
8080,8081,,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,55,1254,1309
8081,8082,,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,35,654,689
8082,8083,,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,5,327,332
8083,8084,,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,30,300,330
8084,8085,,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,40,444,484
8085,8086,,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,45,345,390
8086,8087,,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,80,363,443
8087,8088,,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,95,294,389
8088,8089,,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,35,603,638
8089,8090,,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,50,963,1013
8090,8091,,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,60,918,978
8091,8092,,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,60,660,720
8092,8093,,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,25,510,535
8093,8094,,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,20,405,425
8094,8095,,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,40,252,292
8095,8096,,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,15,174,189
8096,8097,,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,40,78,118
8097,8098,,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,10,36,46
8098,8099,,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,10,30,40
8099,8100,,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,5,15,20
8100,8101,,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,5,3,8
8101,8102,,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,0,60,60
8102,8103,,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,5,186,191
8103,8104,,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,20,585,605
8104,8105,,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,35,1134,1169
8105,8106,,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,40,768,808
8106,8107,,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,55,345,400
8107,8108,,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,75,363,438
8108,8109,,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,135,438,573
8109,8110,,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,135,423,558
8110,8111,,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,120,489,609
8111,8112,,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,145,480,625
8112,8113,,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,120,678,798
8113,8114,,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,50,1056,1106
8114,8115,,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,50,924,974
8115,8116,,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,50,567,617
8116,8117,,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,50,420,470
8117,8118,,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,45,393,438
8118,8119,,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,75,342,417
8119,8120,,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,30,264,294
8120,8121,,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,55,198,253
8121,8122,,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,55,165,220
8122,8123,,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,60,144,204
8123,8124,,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,25,60,85
8124,8125,,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,0,9,9
8125,8126,,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,0,18,18
8126,8127,,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,5,30,35
8127,8128,,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,0,33,33
8128,8129,,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,25,204,229
8129,8130,,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,75,402,477
8130,8131,,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,155,483,638
8131,8132,,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,220,576,796
8132,8133,,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,240,705,945
8133,8134,,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,235,717,952
8134,8135,,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,255,726,981
8135,8136,,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,300,717,1017
8136,8137,,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,290,549,839
8137,8138,,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,170,453,623
8138,8139,,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,140,432,572
8139,8140,,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,75,417,492
8140,8141,,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,50,342,392
8141,8142,,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,20,237,257
8142,8143,,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,35,264,299
8143,8144,,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66,25,183,208
8144,8145,,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74,25,207,232
8145,8146,,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62,40,162,202
8146,8147,,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52,25,141,166
8147,8148,,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19,10,51,61
8148,8149,,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5,0,15,15
8149,8150,,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6,0,18,18
8150,8151,,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10,0,30,30
8151,8152,,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31,5,90,95
8152,8153,,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72,20,204,224
8153,8154,,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107,95,264,359
8154,8155,,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194,150,492,642
8155,8156,,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197,155,498,653
8156,8157,,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288,210,738,948
8157,8158,,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268,220,672,892
8158,8159,,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242,220,594,814
8159,8160,,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266,235,657,892
8160,8161,,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206,160,522,682
8161,8162,,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163,65,450,515
8162,8163,,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163,60,453,513
8163,8164,,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105,35,294,329
8164,8165,,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72,50,186,236
8165,8166,,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63,50,159,209
8166,8167,,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43,35,108,143
8167,8168,,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35,20,93,113
8168,8169,,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20,20,48,68
8169,8170,,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9,0,27,27
8170,8171,,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4,0,12,12
8171,8172,,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2,0,6,6
8172,8173,,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3,0,9,9
8173,8174,,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21,0,63,63
8174,8175,,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64,5,189,194
8175,8176,,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235,20,693,713
8176,8177,,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385,35,1134,1169
8177,8178,,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220,60,624,684
8178,8179,,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105,70,273,343
8179,8180,,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115,75,300,375
8180,8181,,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145,35,414,449
8181,8182,,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166,65,459,524
8182,8183,,4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111,80,285,365
8183,8184,,4,0,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124,132,40,372,412
8184,8185,,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214,25,627,652
8185,8186,,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359,35,1056,1091
8186,8187,,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357,40,1047,1087
8187,8188,,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241,45,696,741
8188,8189,,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165,40,471,511
8189,8190,,4,0,12,21,0,1,1,1,0.26,0.303,0.81,0.0,2,119,121,10,357,367
8190,8191,,4,0,12,22,0,1,1,1,0.26,0.303,0.7,0.0,0,71,71,0,213,213
8191,8192,,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45,15,126,141
8192,8193,,4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17,5,48,53
8193,8194,,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,0,12,12
8194,8195,,4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0.0,1,1,2,5,3,8
8195,8196,,4,0,12,3,0,2,1,1,0.18,0.2424,0.8,0.0,0,3,3,0,9,9
8196,8197,,4,0,12,4,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,0,12,12
8197,8198,,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20,0,60,60
8198,8199,,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92,0,276,276
8199,8200,,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223,10,663,673
8200,8201,,4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,400,45,1173,1218
8201,8202,,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233,50,669,719
8202,8203,,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102,15,297,312
8203,8204,,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124,45,345,390
8204,8205,,4,0,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,167,100,441,541
8205,8206,,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,127,35,360,395
8206,8207,,4,0,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,134,90,348,438
8207,8208,,4,0,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,151,35,432,467
8208,8209,,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207,65,582,647
8209,8210,,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381,398,85,1143,1228
8210,8211,,4,0,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,382,60,1110,1170
8211,8212,,4,0,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,267,25,786,811
8212,8213,,4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161,35,462,497
8213,8214,,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,139,25,402,427
8214,8215,,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107,25,306,331
8215,8216,,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59,20,165,185
8216,8217,,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22,0,66,66
8217,8218,,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,0,8,8,0,24,24
8218,8219,,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0.0,0,2,2,0,6,6
8219,8220,,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,3,0,9,9
8220,8221,,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0.0,0,4,4,0,12,12
8221,8222,,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0.0,0,26,26,0,78,78
8222,8223,,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87,0,261,261
8223,8224,,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,4,243,247,20,729,749
8224,8225,,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,9,458,467,45,1374,1419
8225,8226,,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239,45,690,735
8226,8227,,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,142,45,399,444
8227,8228,,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0.0,12,103,115,60,309,369
8228,8229,,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138,144,30,414,444
8229,8230,,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,133,70,357,427
8230,8231,,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,151,85,402,487
8231,8232,,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,24,143,167,120,429,549
8232,8233,,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,245,60,699,759
8233,8234,,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,19,377,396,95,1131,1226
8234,8235,,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,11,379,390,55,1137,1192
8235,8236,,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,9,259,268,45,777,822
8236,8237,,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169,175,30,507,537
8237,8238,,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,9,145,154,45,435,480
8238,8239,,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104,25,297,322
8239,8240,,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48,51,15,144,159
8240,8241,,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,5,45,50,25,135,160
8241,8242,,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,5,15,20,25,45,70
8242,8243,,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5,7,10,15,25
8243,8244,,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,3,5,6,11
8244,8245,,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,0,6,6,0,18,18
8245,8246,,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,0,24,24,0,72,72
8246,8247,,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,2,90,92,10,270,280
8247,8248,,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,6,252,258,30,756,786
8248,8249,,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,457,40,1347,1387
8249,8250,,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6,274,280,30,822,852
8250,8251,,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,109,20,315,335
8251,8252,,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9,126,135,45,378,423
8252,8253,,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17,140,157,85,420,505
8253,8254,,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14,150,164,70,450,520
8254,8255,,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124,132,40,372,412
8255,8256,,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76,82,30,228,258
8256,8257,,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7,124,131,35,372,407
8257,8258,,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310,324,70,930,1000
8258,8259,,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,377,70,1089,1159
8259,8260,,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274,287,65,822,887
8260,8261,,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209,221,60,627,687
8261,8262,,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,155,50,435,485
8262,8263,,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116,124,40,348,388
8263,8264,,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,114,50,312,362
8264,8265,,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,72,60,180,240
8265,8266,,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,31,15,84,99
8266,8267,,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23,23,0,69,69
8267,8268,,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2,3,5,10,9,19
8268,8269,,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4,5,5,12,17
8269,8270,,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,26,0,78,78
8270,8271,,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82,10,240,250
8271,8272,,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231,25,678,703
8272,8273,,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,459,50,1347,1397
8273,8274,,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,243,40,705,745
8274,8275,,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132,50,366,416
8275,8276,,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144,45,405,450
8276,8277,,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,173,50,489,539
8277,8278,,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,137,60,375,435
8278,8279,,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128,65,345,410
8279,8280,,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153,60,423,483
8280,8281,,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224,60,636,696
8281,8282,,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,365,65,1056,1121
8282,8283,,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,295,50,855,905
8283,8284,,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214,55,609,664
